text,label,predict_label
hai kak maaf ya kak gak nyaman terkait kendala sinyal yuk infoin nomor hp kejadian lokasi kel kec kota nomor berkendala via dm privasi aman tks sulis,0,Positif
halo admin kartu dr kemaren tulisan nya emergency call only yaa gabisa dipake ngapain jadi nya tolong solusi nya,0,Positif
he yo sobat gw rekomendasi suka banget internetan dimana aja orbit solusi nya banyak keunggulan nya mu lancar jaya,0,Positif
selamat pagi udah bbrp sy tdk bs nonton tv krn jaringannyatlg bantu perbaikin doangsy nonton drakor lgmksh,0,Positif
aplikasi menonton chanel galaxy premium televisi,0,Positif
tolong diperbaikin jaringan internet pagi gabisa ampe udah ganti kerjaan no pelanggan,0,Positif
selamat malam first people mhn maaf ketidaknyamanannya untuk gan,0,Positif
selamat malam first people mhn maaf ketidaknyamanannya mohon infokan digit nomor pelanggan nya via dm cek ya terimakasih yos,0,Positif
baik kirimkan teknisi saya tunggu besok,0,Positif
malam min mohon bantu hapus channel sport x nonton sport min no akun,0,Positif
nice bgt,0,Negatif
halo tolong respond dm ya thanks,0,Positif
makanya pake,0,Negatif
ayo beralih,0,Positif
ganti guys,0,Negatif
mau kontak sales gak,0,Positif
gimana kak jadine pasang,0,Positif
eh kenceng bgt,0,Negatif
hallo sobat uda jumat aja nih semoga hati berkah,0,Positif
hai kak wepi informasikan jatuh tempo pembayaran tanggal bulan nya jangan telat ya dikenakan denda pastinya jaringan kakak terisolir,0,Positif
kuota murah ada,0,Positif
ready kuota murah full kuota utama available for gb k gb k t kuota isat im gb,0,Positif
sahabat kenalin nih salah perempuan tangguh berkiprah bidang teknologi telekomunikasi ia rasidah rauf at,0,Positif
xl cari jaringan nya bagus ketiga murah,0,Positif
emang customer service provider mobile data gak helpful banget gak xl gak telkomsel gak borderline useless,0,Positif
kuota murah full jam hari tanpa unreg bisa langsung hubungi cek nomor nya dapet promo saja nomor berbeda,0,Positif
terima pendaftaran agen pulsa kota mu bonus saldo akun,0,Positif
selamat malam nomor no signal ya gak dipake sekali dari pagi terus bisa tolong dibantu ya terima kasih,0,Positif
nyari kuota bulanan yt premium private,0,Positif
halo rocketer mohon maaf ketidaknyamanannya untuk perluasan area jika kendala internet notifikasi via emailmohon menunggu normal yaa terimakasih,0,Positif
baik kak terima kasih kepercayaan kakak ya thanks,0,Positif
gila dah setaun pindah haluan cbn belom gangguann keren,0,Positif
yuk kak kaka nyaman sungkan bantuan mimn via dm ya kak terima kasih arnold,0,Positif
baik teman terima kasih saran masukkan nya berinovasi kenyamanan terima kasih mandala,0,Positif
jangan lupa kepoin nya link tetap jaga kesehatan lupa pakai masker ya kak terima kasih sobat setia mandala,0,Positif
hai teman yg mimin bantu seputar nya terima kasih el,0,Positif
alhamdulillah kenceng pake,0,Negatif
wih kabar gembira banget nih kak moment yg ditunggu tunggu nonston streaming anti ribet anti buffering cuman aja deh teman terima kasih teman el,0,Positif
semoga jam siang jaringan nggak kayak tai,0,Negatif
pesan online aja bang klo sinyal nya ga lancar pakai unlimited x besar lancar deh pesan onlinenya biar cepat,0,Positif
hi teman kesel banget asikasik internetan gangguan tenang mimin bantu kakak yuk infokan nomor tipe perangkat titik koordinat lokasi yg berkendala via dm terima kasih mandala,0,Positif
kami tampung yg pulsa nya lebih ditukar duit ayo nego wa,0,Positif
sebelahnya ya setuju itu enak,0,Positif
ayoo merapat jembeer gunain nya ya kak terimakasih teman gohan,0,Positif
disuruh stay safe and do not ever forget me,0,Negatif
malam teman mimin bantu terkait terima kasih gohan,0,Positif
woow pastinya teman yg kaya gini ya kak yuk kepoin nya kak terima kasih dewa,0,Positif
mantap teman yg wujudkan tersebut terus setia ya kak tetap jaga kesehatan lupa pakai masker ya kak terimakasih teman gohan,0,Positif
beneer bangeet teman streamingnya gunain paket nya mantuul deh kak gunain nya ya kak tetap jaga kesehatan ya kak terimakasih teman gohan,0,Positif
meskipun dirumah merasakan serasa mandalika nonton gratis premium vision dr,0,Positif
iya teman mimin infokan utk paket nya promo menarik loh paket unlimited double fup info produk cek link terima kasih teman dul,0,Positif
beuhh seneng ga ketulungan deh kak pokok nya mantul banget deh ya kak terima kasiharlan,0,Positif
iya teman smartfre lupa kartu dimanapun akses inet info produk cek link terima kasih teman dul,0,Positif
wahh pecinta motogp senang banget nonton gratis,0,Positif
wahh mimin ga sabar nih kak pasti seru banget deh kak jangan sampe kelewat keseruan nya ya kak dan lupa akses internet nya ya kak tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman arlan,0,Positif
bener kece abis program nya yg keren menarik,0,Positif
asikk semoga dpt kesempatan liburan negeri bareng keluarga oke,0,Positif
waah seneng banget nih yg nikmatin akses ngebut nya mantul banget ya kak terima kasih ben,0,Positif
pastinya teman cuman aja kecepatan internetnya wuzz kalah kecepatan mobil f tetap jaga kesehatan lupa pake masker terimakasih teman gohan,0,Positif
yomaan sellalu menguntungkan teman nyari yg gak menguntungkan terus gunain nya ya kak terima kasih ben,0,Positif
mutualan ig sec acc ga pengen bikin sec acc post challenge kalo replay ya ku follow follback ya,0,Positif
teman kirim pesan dm ya siap kak mimin cek ya terima kasih gohan,0,Positif
bener banget nih kak udah koneksi kejaga pastinya hubungan ama doi langgeng deh info lengkap seputar kk cek yah kak terima kasih el,0,Positif
hai kak provider terluas loh indonesia pastinya udah ga diragukan kualitas jaringan internetnya yuk cobain akses nya udah hemat trus internetan sepuasnya terima kasih teman setia rendi,0,Positif
direct release tingkatkan kualitas jaringan persiapan ramadan perluas coverage nasional,0,Positif
eh lucu jg yo lek duwe ayang kontak e ayang gpunya ayang,0,Positif
hi teman lupa gunain streamingannya pake biar lancar anti buffering deh kak terima kasih el,0,Positif
beli kuota yg gb utk hari udh abis cm aja alhasil td beli lg yg gb jg miskin dh ngiritt oey rindu kuota yg unlimited jam malam,0,Positif
sambut ramadan perluas coverage nasional,0,Positif
mantul teman gak salah pilih kartu akses inet lancar lupa ajak yg heheeterima kasih teman dul,0,Positif
sayang banget teman yuk ketinggalan ya terima kasih dul,0,Positif
sayang banget teman blm nikmati layanan dgn baik mimin pengen banget bantu kendala kakak yuk infokan detail kendala nya no tipe perangkat via dm ya kak terima kasih dul,0,Positif
mantap bgt kakk emang pengertian bgt setia nya ya kak info lengkap seputar kaka cek terima kasih nadyn,0,Positif
udah banget tuh gak tanggungtanggung kasih promo hemat untung deh pake info kakak cek terima kasihhilya,0,Positif
yuhuu gaspol nonton jagoan motogp ngebut bareng vision nonton sepuasnya hp capcus nguengngueng bareng mimin tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman via,0,Positif
ini nih ditungguin mantap banget emang mah,0,Positif
wuidihh mantab nih promonya jam bebas buka aplikasi mana lain nya coyy,0,Positif
amin kak mimin doakan rejekinya lancar ya biar traveling nih negara nanti update sosial media nya pake jaringan yg stabil anti ngelag terima kasih teman setia hilya,0,Positif
beuhh bener banget kak kapan beli hp dpt bonus kuota kuy beli hpnya kak tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman arlan,0,Positif
iya pakenya nich,0,Positif
yuk kak kuota nya fast proses trusted dana ovo gopay qris shopeepay wa dm testi,0,Positif
udah lega d tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman via,0,Positif
ikutan kak biar kakak ikutin keseruan nya kak jangan lupa internetan nya ya kak tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman arlan,0,Positif
yg dikejar deadline streamingan udah ngga kesel hati nya sinyal yg nyandet pake unlimited nonstop benefit lancar jaya sinyal nya thanks kak rekomendasi nya,0,Positif
zaman skrng koneksi internet yg bagus udah jd kebutuhanbuat yg internetan dgn lancar mbk mer,0,Positif
salah kekhawatiran sekolah online tuh internet kita pinterpinter cari provider yg tahan banting nih bu,0,Positif
sekarang enak semoga kaga ngadi aja sinyal nya,0,Positif
hai kak rose maaf ya terkait keluhan sinyal yuk infoin no hp tgl kejadian lokasi lengkap min leurahan no telkomsel yg berkendala via dm biar ifa bantu cek tks ifa,0,Positif
santuy min dhira ngeroasting sodara lu yg kalo dibawa kota sinyal nya mudap madip alias bikin ambyar mood orang,0,Negatif
halo min kartu g kena blokir dipake lgi apa benerin lg ngga min,0,Negatif
mohon cek dm secepatnya,0,Positif
jaringan telkomsel g mandalika dapat apresiasi terbaik jurnalis motogp simon petterson bahka,0,Positif
mau beli paket telkomsel kayak masuk labirin susah,0,Positif
gw kaget jaringan telkomsel cepet,0,Positif
udah cek dm mbak,0,Netral
ready kuota telkomsel yuk cek nomer ya legal via aplikasi kuota dm wa ya harga under aplikasi fast gift transfer ya,0,Positif
pencitraan telkomnya hbs motogp lelet,0,Positif
keren om mantul pokok nya,0,Positif
keren internet speed g telkomsel kawasan mandalika lombok apreiasi jurnalis motogp,0,Positif
hai kak wawan makasih feedback diberikan telkomsel berupaya terbaik pelanggan tetap setia produk telkomsel ya kak sehat kak rian,0,Positif
hai kak maaf ya mengenai tarif paket penyesuaian ya kak yang salah upaya telkomsel menjaga kualitas layanan pelanggan menikmati layanan telkomsel manapun pelanggan berada tks rian,0,Positif
lho telkomsel cepet ya,0,Positif
banyak aktivitas butuh koneksi internet keluarga rumah saat nya cobain telkomsel orbit dapatka,0,Positif
setuju gak sih gaes kacang ora ninggal lanjaran kalau mimin sih setuju banget soal nya gimanapun kebiasaan sif,0,Negatif
hai kak ade maaf ya mengenai harga paket penyesuaian ya kak yang salah upaya telkomsel menjaga kualitas layanan pelanggan menikmati layanan telkomsel manapun pelanggan berada tks rian,0,Positif
halo admin paket masuk,0,Positif
telkomsel nih bos,0,Positif
min klo langganan channel spotv doang kena tarif brp caranya gmn,0,Positif
mohon info no pelanggan service status online internetnya dipakai min,0,Netral
sekali kemarin perbaikan cukup,0,Negatif
pake ajajarang banget bermasalah cepet penangananya klo komplein,0,Negatif
sudah pulih min terima kasih,0,Positif
dm broouu,0,Negatif
sudah min belom bisa no connect min thankyou,0,Negatif
malam kak tau id pelanggan dgn nomor,0,Positif
kenapa menunggu tgl jadi menunggu jaringan internet itu,0,Negatif
cek dm tolong min,0,Netral
iya ditunggu rincian nya ya,0,Positif
sdf disini ada yg pake wifi gak selama pemakaian gangguan enggk terimakasih titipan,0,Positif
bulan masuk komplek sebentar lg byebye layanan isp yg bikin kesel sampe ubun internet nya down mulu kaya skrg lg down ga akses inet tv kabel samsek tiap minggu aja gangguan nya heran,0,Positif
tp lumayan jg harga nya,0,Positif
pake aja udh kenceng,0,Negatif
tp emg beda sih gabisa dblg yg kt tmnku jrg error aja org dblg jelek,0,Negatif
pake kak,0,Netral
coba aja jgn,0,Positif
ganti ciba pake,0,Negatif
selamat siang apakah gangguan wilayah pondok gede bekasi kami terhubung wifi terhubung internet dan coba restart modem berhasil,0,Positif
berapaa duh ku pake tp gatau jalur nya dpt ga ya rumah ku udh gatahan pake mediapertama,0,Positif
pengen banget beralih sayang jaringan nya nyampe perumahan ku terpaksa bertahan fm,0,Positif
wkwkwkwk sabar ya ka saran ku coba kalo depok kota pake sejauh aman banget tp jaksel sih ini kecepatan ku,0,Positif
hai terkait layanan mimin bantu thanks mng,0,Positif
ini paketan yg plg murah,0,Positif
tak pake my republic,0,Negatif
cakepp,0,Positif
siapa nih sobat suka belanja ecommerce nah kamu bayar tagihan layanan ecommerce kesayangan kamu jadi praktis mudah bayar tagihan deh,0,Positif
yoo mimin borneo seneng banget anthony sinisuka ginting berhasil melaju quarter final dong n,0,Positif
mantap banget nih,0,Positif
pagi dah meluncur batas kyk aja ya,0,Positif
yuk dengerin lagulagu terbaik anak negeri aplikasi langit musik tv,0,Positif
kalau sobat pengen nonton tayangan box office disney hotstar lsng aja langganan aja,0,Positif
butuh internet rumah yg kencang kelebihan nya yg,0,Positif
kpop lover nonton yuk kpop invasion streamingnya jadi seru karna gak mikir kuota,0,Positif
seru banget hadiah gini thankyou,0,Positif
karaokean aja yuk pakai tv nikmatin sabtu santuy aja euy,0,Positif
kak afriadi toya informasikan berhenti berlangganan bantu pengimputan data dibutuhkan ya kak silakan menginformasikan data lengkap dibutuhkan,0,Positif
kak mahes informasikan sod speed on demand fitur produk home internet upgrade speed internet temporer sesuai kebutuhan kakak,0,Positif
jawab yah akses netflix gak pakai vpn lagi heheh,0,Positif
halo sobat maaf nyaman jika terkendala layanan nya iskan bantu pengecekan ya berkenan informasikan data melaui dm ya kak atas nama nomor internet alamat pemasangan nomor hp utama alternatif iskan tunggu dm ya terima kasih iskan,0,Positif
bisa kak temenku titisan mbah nya awal kebuka pingsan sampe kerasukan sih alhamdulillah udah kuat kayak gitu,0,Positif
halo sobat ada mahes bantu seputar nya mahes,0,Positif
yang nonton motogp mandalika lupa nikmatin traktiran cek yuk,0,Positif
hallo kak sofyan informasikan nomor maksimal perangkat dengan username password sama terima kasih sofyan,0,Positif
caffenya rame internetan ternyata pake juga,0,Positif
menikmati malam jaringan super cepat main game hambatan,0,Positif
dimana jaringan andalkan,0,Positif
halo kak zulfikar biar interaksi asik langsung detail keluhan nya dm akun yuk iskan tunggu ya kak terima kasih iskan,0,Positif
hai sobat satu nomor layanan add on seamless maksimun user gadget berbedabeda setiap user dikenakan biaya rpbulan belum ppn ahda,0,Positif
halo kak andri maaf nyaman setelah iskan cek nomor layanan kakak berakhiran terdaftar layanan bisnis tindak koneksi internetnya silakan menghubungi rekan melalui,0,Positif
hallo kak jose akses internet maksimal bantu refresh sistem hal menyebabkan koneksi nya mati sejenak silakan informasikan,0,Positif
ada yg pake aku langganan yg mb,0,Positif
engga udah wkwkwkwk oke sinyal nya,0,Negatif
askrl pake kalian pake paket internet apa,0,Negatif
hari ikutan gaes pulsa total jt rupiah lho caranya follow,0,Positif
harapan nya ya sinyaljaringan harga paket internet nya untuk jaringan daerah pelosok speedny lancar sampe mbps klo kota speed ny down semoga kedepan nya jaringanny diperkuat,0,Positif
wah keren,0,Positif
selamat mencoba ku tunggu kedatangan mu,0,Positif
jarang bgt gangguan tp sekali nya gangguan makan seharian hadehh,0,Positif
terimakasih menghubungi salam hangat customer care,0,Positif
koneksi highspeed fiber optic bikin gaming aman lagging bayar tagihan nya mudah via internet m,0,Positif
pake inii,0,Negatif
tenang teman mimin bantu cek kendlanya yuks infokan datadatanya dm ya kak terimakasih gohan,0,Positif
selamat kamu booster treasure hunt terimakasih partisipasi kamu smafren wow periode cek bonus info,0,Positif
sayang banget teman nikmatin jaringan luas silakan perangkat nya dicoba mode pesawat minimal menit dicoba kembali jika kendala infokan no via dm ya kak terima kasih el,0,Positif
jangan khawatir teman mimin bantu kendala nya kakak merasakan lancar nya koneksi yuk infokan no nya titik koordinat lokasi kendala via dm terima kasih el,0,Positif
maaf ya teman mimin ngerti kalo ga internetan ngebetein banget mimin pengen banget bantu kendala kakak yuk infokan no tipe perangkat nya via dm terima kasih el,0,Positif
pas bgt tuh kak kuota super gak khawatir keabisan kuota ya setia pakai akses ya biar bebas akses aplikasi tapi terima kasih teman setia rendi,0,Positif
beuhh bener banget kak pasti seru banget akses internet smartrfen gunain internet unlimitednya no dramadrama kehabisan paket internet deh kak yuk akses internet terima kasiharlan,0,Positif
kini olahraga rumah lakukan no drama no ribet semenjak pake unlimited harian bs internetan jam aplikasi kemudahan benefit x unlimitednya,0,Positif
mimin nih teman tetap jaga kesehatan lupa pakai masker ya kak terima kasih sobat setia mandala,0,Positif
ayo teman aktifkan paket elite dng migrasikan nomor nya pascabayar dahlu mellalui galeri terdekat ya terima kasih rahza,0,Positif
iya teman ketinggalan yuk beli paket nya info produk cek link terima kasih teman dul,0,Positif
beuhh seru banget tuh kak jangan sampe kelewat ya kak keseruan nya jangan lupa streamingannya ya kak terima kasiharlan,0,Positif
sayang bgt ya teman internetnya agar mimin cek detail nya yuk infoin nomor tipe perangkat nya dm kak mimin tunggu terima kasih ghaza,0,Positif
jelang ramadan umumkan paket unlimited harian unlimitednonstop,0,Positif
tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman setia alin,0,Positif
provider yg kuota nya murah tri sih gue ganti udh mahal sinyal nya kek asu,0,Positif
hai teman mimin cekvnomornya normal nih kak agar terjaga data privasi kakak yuk infokan kendala nya tanggal capture notifikasi pemotongan pulsa nya mimin tunggu dm link ya kak terima kasih bela,0,Positif
pastinya doongg seneng banget bangeett makasii lope deh,0,Negatif
mantap nih teman udah gak sabar banget nih kak jangan lupa siapin kuota ya biar streamingnya lanjay tetap jaga kesehatan ya kak jangan lupa pakai masker terima kasih sobat setia bela,0,Positif
sayang banget yah teman gak nyaman yuk ceritain dm infoin nomor tipe perangkat nya mimin bantu maksimal terima kasih indri,0,Positif
asiaap kak mimin langsung meluncur dm ya kak terima kasih sobat setia ghaza,0,Positif
setuju banget nih kak deh dihati memanjakan pengguna nya beneran bikin betah pengen internetan terus tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman setia hana,0,Positif
wow gokil memanjakan pengguna setia,0,Positif
halo teman yg mimin bantu yuk curcol via dm terima kasih dul,0,Positif
musim hujan rumah internetan pakai minum coklat hangat nonton netflix duuh impian banget sih kalo itu hujan gak ngebosenin kak terima kasih hana,0,Positif
mantul banget ya teman nonton motogp pakai lancar jaya ya kak tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman ghaza,0,Positif
sih tim dimanapun sinyal,0,Negatif
jangan kelewatan seru nya permainan messi kawankawan tim psg liga france memukau pe,0,Positif
bener banget teman kuy langsung kepoin aja tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman indri,0,Positif
hai kak sri maaf banget ya terkait sinyal lemah yuk infoin no hp tanggal kejadian lokasi kelurahan kecamatan kota no telkomsel berkendala via dm sani bantu cek privasi terjaga tkssani,0,Positif
layak retweet menteri perdagangan di goreng anggota dpr video ri pecat mendag mundur denise ginting mafia telko,0,Negatif
udah langganan telkomsel jaringan nya emang stabil gitu,0,Positif
baru tau telkomsel jaringan nya cepet kayak gini,0,Positif
hai kak put maaf banget ya terkait sinyal lemah yuk infoin no hp tanggal kejadian lokasi kelurahan kecamatan kota no telkomsel berkendala via dm sani bantu cek privasi terjaga tkssani,0,Positif
pagi admin mohon bantuan nomor hp dipakai mengirim sms nomor hp lain laporan pengiriman nya dimana sms terkirim pulsa terpotong,0,Positif
haloo mengisi paket data dana terpotong tp akffitnya paket data nya,0,Positif
prediksi peandingan bola bayern munchen vs union berlin link daftar silahkan klik prediksi nya dp via pulsa telkomsel tanpa potongan bisa dp via dana ovo gopay ya bos ku,0,Positif
